-0.511,0,0,0.18,0,-1.401298e-45,0,-0.01990748,0
-0.51,0,0,0.18,0,-4.203895e-45,0,-0.0227101,0
-0.509,0,0,0.18,0,-4.203895e-45,0,-0.02341335,0
-0.508,0,0,0.18,0,-2.802597e-45,0,-0.02200893,0
-0.507,0,0,0.18,0,0,0,-0.02691715,0
-0.506,0,0,0.18,0,2.802597e-45,0,-0.0227101,0
-0.505,0,0,0.18,0,5.605194e-45,0,-0.02411245,0
-0.5039999,0,0,0.18,0,4.203895e-45,0,-0.02341335,0
-0.503,0,0,0.18,0,1.401298e-45,0,-0.01920216,0
-0.502,0,0,0.18,0,-1.401298e-45,0,-0.02060866,0
-0.501,0,0,0.18,0,-2.802597e-45,0,-0.01780188,0
-0.5,0,0,0.18,0,-5.605194e-45,0,-0.01640161,0
-0.499,0,0,0.18,0,-2.802597e-45,0,-0.02761832,0
-0.498,0,0,0.18,0,-0,0,-0.02832157,0
-0.497,0,0,0.18,0,1.401298e-45,0,-0.02341335,0
-0.496,0,0,0.18,0,4.203895e-45,0,-0.02411245,0
-0.495,0,0,0.18,0,4.203895e-45,0,-0.02691715,0
-0.494,0,0,0.18,0,2.802597e-45,0,-0.02200893,0
-0.493,0,0,0.18,0,0,0,-0.02060866,0
-0.492,0,0,0.18,0,-2.802597e-45,0,-0.01710071,0
-0.491,0,0,0.18,0,-4.203895e-45,0,-0.01990748,0
-0.49,0,0,0.18,0,-4.203895e-45,0,-0.02832157,0
-0.489,0,0,0.18,0,-1.401298e-45,0,-0.02691715,0
-0.488,0,0,0.18,0,0,0,-0.02200893,0
-0.487,0,0,0.18,0,2.802597e-45,0,-0.02130776,0
-0.486,0,0,0.18,0,5.605194e-45,0,-0.0227101,0
-0.485,0,0,0.18,0,2.802597e-45,0,-0.02691715,0
-0.484,0,0,0.18,0,1.401298e-45,0,-0.01640161,0
-0.483,0,0,0.18,0,-1.401298e-45,0,-0.02060866,0
-0.482,0,0,0.18,0,-4.203895e-45,0,-0.02200893,0
-0.481,0,0,0.18,0,-5.605194e-45,0,-0.02691715,0
-0.48,0,0,0.18,0,-2.802597e-45,0,-0.0227101,0
-0.479,0,0,0.18,0,-0,0,-0.01990748,0
-0.478,0,0,0.18,0,2.802597e-45,0,-0.02341335,0
-0.477,0,0,0.18,0,4.203895e-45,0,-0.02411245,0
-0.476,0,0,0.18,0,4.203895e-45,0,-0.02200893,0
-0.475,0,0,0.18,0,1.401298e-45,0,-0.02130776,0
-0.474,0,0,0.18,0,-0,0,-0.01149132,0
-0.473,0,0,0.18,0,-2.802597e-45,0,-0.02411245,0
-0.472,0,0,0.18,0,-5.605194e-45,0,-0.02341335,0
-0.471,0,0,0.18,0,-2.802597e-45,0,-0.0262139,0
-0.47,0,0,0.18,0,-1.401298e-45,0,-0.0227101,0
-0.469,0,0,0.18,0,1.401298e-45,0,-0.0255148,0
-0.468,0,0,0.18,0,2.802597e-45,0,-0.02060866,0
-0.467,0,0,0.18,0,5.605194e-45,0,-0.01499719,0
-0.466,0,0,0.18,0,2.802597e-45,0,-0.01850098,0
-0.465,0,0,0.18,0,0,0,-0.03182537,0
-0.464,0,0,0.18,0,-1.401298e-45,0,-0.02902067,0
-0.463,0,0,0.18,0,-4.203895e-45,0,-0.0262139,0
-0.462,0,0,0.18,0,-4.203895e-45,0,-0.0227101,0
-0.461,0,0,0.18,0,-2.802597e-45,0,-0.01920216,0
-0.46,0,0,0.18,0,0,0,-0.03182537,0
-0.459,0,0,0.18,0,2.802597e-45,0,-0.02691715,0
-0.458,0,0,0.18,0,5.605194e-45,0,-0.01920216,0
-0.457,0,0,0.18,0,4.203895e-45,0,-0.01710071,0
-0.456,0,0,0.18,0,1.401298e-45,0,-0.02411245,0
-0.455,0,0,0.18,0,-1.401298e-45,0,-0.0262139,0
-0.454,0,0,0.18,0,-2.802597e-45,0,-0.0227101,0
-0.453,0,0,0.18,0,-5.605194e-45,0,-0.02200893,0
-0.452,0,0,0.18,0,-2.802597e-45,0,-0.02060866,0
-0.451,0,0,0.18,0,-0,0,-0.02832157,0
-0.45,0,0,0.18,0,1.401298e-45,0,-0.02902067,0
-0.449,0,0,0.18,0,4.203895e-45,0,-0.0227101,0
-0.448,0,0,0.18,0,4.203895e-45,0,-0.01289574,0
-0.447,0,0,0.18,0,2.802597e-45,0,-0.01990748,0
-0.446,0,0,0.18,0,0,0,-0.03112627,0
-0.445,0,0,0.18,0,-2.802597e-45,0,-0.02200893,0
-0.444,0,0,0.18,0,-4.203895e-45,0,-0.02481363,0
-0.443,0,0,0.18,0,-4.203895e-45,0,-0.02341335,0
-0.442,0,0,0.18,0,-1.401298e-45,0,-0.02972185,0
-0.441,0,0,0.18,0,0,0,-0.02341335,0
-0.44,0,0,0.18,0,2.802597e-45,0,-0.01710071,0
-0.439,0,0,0.18,0,5.605194e-45,0,-0.01850098,0
-0.438,0,0,0.18,0,2.802597e-45,0,-0.01920216,0
-0.437,0,0,0.18,0,1.401298e-45,0,-0.02972185,0
-0.436,0,0,0.18,0,-1.401298e-45,0,-0.02832157,0
-0.435,0,0,0.18,0,-4.203895e-45,0,-0.01850098,0
-0.434,0,0,0.18,0,-5.605194e-45,0,-0.01990748,0
-0.433,0,0,0.18,0,-2.802597e-45,0,-0.02902067,0
-0.432,0,0,0.18,0,-0,0,-0.02200893,0
-0.431,0,0,0.18,0,2.802597e-45,0,-0.01640161,0
-0.43,0,0,0.18,0,4.203895e-45,0,-0.02130776,0
