-1.022,0,0,0,-1.681558e-44,2.802597e-45,0,-0.01640161,0
-1.02,0,0,0,-1.681558e-44,-1.401298e-45,0,-0.007985444,0
-1.018,0,0,0,-1.681558e-44,-4.203895e-45,0,-0.02130776,0
-1.016,0,0,0,-1.681558e-44,0,0,-0.02832157,0
-1.014,0,0,0,-1.681558e-44,5.605194e-45,0,-0.02060866,0
-1.012,0,0,0,-1.681558e-44,1.401298e-45,0,-0.01289574,0
-1.01,0,0,0,-1.681558e-44,-2.802597e-45,0,-0.01920216,0
-1.008,0,0,0,-1.681558e-44,-2.802597e-45,0,-0.0227101,0
-1.006,0,0,0,-1.681558e-44,1.401298e-45,0,-0.02761832,0
-1.004,0,0,0,-1.681558e-44,4.203895e-45,0,-0.01780188,0
-1.002,0,0,0,-1.681558e-44,0,0,-0.02481363,0
-0.9999999,0,0,0,-1.681558e-44,-4.203895e-45,0,-0.02200893,0
-0.998,0,0,0,-1.681558e-44,-1.401298e-45,0,-0.01990748,0
-0.9959999,0,0,0,-1.681558e-44,2.802597e-45,0,-0.01990748,0
-0.994,0,0,0,-1.681558e-44,2.802597e-45,0,-0.01499719,0
-0.992,0,0,0,-1.681558e-44,-1.401298e-45,0,-0.01920216,0
-0.9899999,0,0,0,-1.681558e-44,-5.605194e-45,0,-0.02060866,0
-0.988,0,0,0,-1.681558e-44,-0,0,-0.01920216,0
-0.9859999,0,0,0,-1.681558e-44,4.203895e-45,0,-0.02130776,0
-0.984,0,0,0,-1.681558e-44,1.401298e-45,0,-0.0227101,0
-0.9819999,0,0,0,-1.681558e-44,-2.802597e-45,0,-0.0227101,0
-0.98,0,0,0,-1.681558e-44,-2.802597e-45,0,-0.01920216,0
-0.978,0,0,0,-1.681558e-44,1.401298e-45,0,-0.01499719,0
-0.976,0,0,0,-1.681558e-44,5.605194e-45,0,-0.007985444,0
-0.974,0,0,0,-1.681558e-44,0,0,-0.01990748,0
-0.9719999,0,0,0,-1.681558e-44,-4.203895e-45,0,-0.02130776,0
-0.97,0,0,0,-1.681558e-44,-2.802597e-45,0,-0.01569629,0
-0.9679999,0,0,0,-1.681558e-44,2.802597e-45,0,-0.01359691,0
-0.966,0,0,0,-1.681558e-44,4.203895e-45,0,-0.01990748,0
-0.964,0,0,0,-1.681558e-44,-1.401298e-45,0,-0.02341335,0
-0.962,0,0,0,-1.681558e-44,-5.605194e-45,0,-0.02691715,0
-0.96,0,0,0,-1.681558e-44,-0,0,-0.02060866,0
-0.9579999,0,0,0,-1.681558e-44,4.203895e-45,0,-0.009387793,0
-0.956,0,0,0,-1.681558e-44,2.802597e-45,0,-0.02341335,0
-0.9539999,0,0,0,-1.681558e-44,-2.802597e-45,0,-0.02060866,0
-0.952,0,0,0,-1.681558e-44,-4.203895e-45,0,-0.02060866,0
-0.9499999,0,0,0,-1.681558e-44,0,0,-0.01710071,0
-0.948,0,0,0,-1.681558e-44,5.605194e-45,0,-0.01499719,0
-0.946,0,0,0,-1.681558e-44,1.401298e-45,0,-0.01990748,0
-0.9439999,0,0,0,-1.681558e-44,-4.203895e-45,0,-0.01850098,0
-0.942,0,0,0,-1.681558e-44,-2.802597e-45,0,-0.01429601,0
-0.9399999,0,0,0,-1.681558e-44,2.802597e-45,0,-0.01079014,0
-0.938,0,0,0,-1.681558e-44,4.203895e-45,0,-0.01429601,0
-0.936,0,0,0,-1.681558e-44,-0,0,-0.02200893,0
-0.934,0,0,0,-1.681558e-44,-5.605194e-45,0,-0.01920216,0
-0.932,0,0,0,-1.681558e-44,-1.401298e-45,0,-0.01850098,0
-0.9299999,0,0,0,-1.681558e-44,2.802597e-45,0,-0.01079014,0
-0.928,0,0,0,-1.681558e-44,2.802597e-45,0,-0.02130776,0
-0.9259999,0,0,0,-1.681558e-44,-1.401298e-45,0,-0.03042509,0
